volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
251020,Manam,14928,Confirmed Eruption,South Crater,2.0,2000.0,6.0,3.0,Historical Observations,2000.0,6.0,4.0,-4.08,145.037
262000,Krakatau,15624,Confirmed Eruption,Anak Krakatau,1.0,2000.0,5.0,29.0,Historical Observations,2000.0,10.0,30.0,-6.102,105.423
224010,Cameroon,14135,Confirmed Eruption,"Upper SW flank (4000, 3470-3220, 2750 m)",2.0,2000.0,5.0,28.0,Historical Observations,2000.0,9.0,15.0,4.203,9.17
266030,Soputan,16435,Confirmed Eruption,,2.0,2000.0,5.0,13.0,Historical Observations,2003.0,9.0,4.0,1.112,124.737
390090,Saunders,13204,Confirmed Eruption,,0.0,2000.0,5.0,13.0,Historical Observations,2013.0,11.0,16.0,-57.8,-26.483
266100,Lokon-Empung,16460,Confirmed Eruption,Tompaluan,2.0,2000.0,5.0,10.0,Historical Observations,2001.0,8.0,18.0,1.358,124.792
354006,Sabancaya,11751,Confirmed Eruption,,2.0,2000.0,4.0,16.0,Historical Observations,2000.0,10.0,29.0,-15.787,-71.857
285030,Toya,18602,Confirmed Eruption,Usu N flank (Kompira-yama & W Nishi-yama),2.0,2000.0,3.0,31.0,Historical Observations,2001.0,9.0,15.0,42.544,140.839
351080,Galeras,11375,Confirmed Eruption,,1.0,2000.0,3.0,21.0,Historical Observations,2000.0,5.0,18.0,1.22,-77.37
300060,Mutnovsky,18972,Confirmed Eruption,North crater,2.0,2000.0,3.0,17.0,Historical Observations,2000.0,3.0,17.0,52.449,158.196
300250,Bezymianny,19376,Confirmed Eruption,,2.0,2000.0,3.0,14.0,Historical Observations,2000.0,3.0,26.0,55.972,160.595
261140,Marapi,15477,Confirmed Eruption,,2.0,2000.0,3.0,11.0,Historical Observations,2000.0,4.0,3.0,-0.38,100.474
234010,Heard,14409,Confirmed Eruption,Mawson Peak and upper south flank,2.0,2000.0,3.0,7.0,Historical Observations,2001.0,2.0,16.0,-53.106,73.513
241040,Whakaari/White Island,14494,Confirmed Eruption,MH vent,3.0,2000.0,3.0,7.0,Historical Observations,2000.0,9.0,5.0,-37.52,177.18
256010,Tinakula,15206,Confirmed Eruption,,1.0,2000.0,2.0,29.0,Historical Observations,2001.0,5.0,8.0,-10.386,165.804
255020,Bagana,15139,Confirmed Eruption,,2.0,2000.0,2.0,28.0,Historical Observations,2020.0,4.0,17.0,-6.137,155.196
372070,Hekla,12754,Confirmed Eruption,SW flank,3.0,2000.0,2.0,26.0,Historical Observations,2000.0,3.0,8.0,63.983,-19.666
282030,Suwanosejima,16945,Confirmed Eruption,O-take,2.0,2000.0,2.0,24.0,Historical Observations,2000.0,2.0,24.0,29.638,129.714
233020,"Fournaise, Piton de la",14378,Confirmed Eruption,North flank of Dolomieu (2490-2250 m),1.0,2000.0,2.0,14.0,Historical Observations,2000.0,3.0,4.0,-21.244,55.708
300260,Klyuchevskoy,19477,Confirmed Eruption,,2.0,2000.0,2.0,3.0,Historical Observations,2000.0,2.0,8.0,56.056,160.642
223020,Nyamuragira,14080,Confirmed Eruption,SE flank (Ngerageze),2.0,2000.0,1.0,27.0,Historical Observations,2000.0,2.0,10.0,-1.408,29.2
284110,Kita-Ioto,18390,Uncertain Eruption,Funka-Asane,0.0,2000.0,1.0,25.0,,2000.0,1.0,26.0,25.424,141.284
260010,Barren Island,15385,Uncertain Eruption,,1.0,2000.0,1.0,16.0,,,,,12.278,93.858
282060,Kikai,16999,Confirmed Eruption,Iwo-dake,2.0,2000.0,1.0,16.0,Historical Observations,2000.0,3.0,16.0,30.793,130.305
344120,Concepcion,11072,Confirmed Eruption,,1.0,1999.0,12.0,27.0,Historical Observations,1999.0,12.0,29.0,11.538,-85.622
344100,Masaya,11036,Confirmed Eruption,Santiago,1.0,1999.0,11.0,22.0,Historical Observations,2000.0,3.0,2.0,11.985,-86.165
255060,Kavachi,15178,Confirmed Eruption,,1.0,1999.0,11.0,16.0,Historical Observations,2003.0,8.0,16.0,-8.991,157.979
252120,Ulawun,15062,Confirmed Eruption,,1.0,1999.0,10.0,20.0,Historical Observations,1999.0,10.0,20.0,-5.05,151.33
290100,Moyorodake [Medvezhia],18765,Confirmed Eruption,Kudriavy,1.0,1999.0,10.0,7.0,Historical Observations,1999.0,10.0,13.0,45.389,148.838
352080,Tungurahua,11643,Confirmed Eruption,,3.0,1999.0,10.0,5.0,Historical Observations,2009.0,7.0,8.0,-1.467,-78.442
311360,Shishaldin,20098,Uncertain Eruption,,1.0,1999.0,9.0,25.0,,2000.0,2.0,4.0,54.756,-163.97
284120,Ioto,18420,Confirmed Eruption,Asodai area,1.0,1999.0,9.0,10.0,Historical Observations,1999.0,9.0,10.0,24.751,141.289
284130,Fukutoku-Oka-no-Ba,18463,Uncertain Eruption,,0.0,1999.0,9.0,8.0,,2000.0,2.0,18.0,24.285,141.481
284110,Kita-Ioto,18389,Uncertain Eruption,Funka-Asane,0.0,1999.0,9.0,7.0,,1999.0,9.0,16.0,25.424,141.284
300270,Sheveluch,19594,Confirmed Eruption,,4.0,1999.0,8.0,15.0,Historical Observations,2020.0,4.0,17.0,56.653,161.36
344070,"Negro, Cerro",10970,Confirmed Eruption,South flank (near Cristo Rey crater),2.0,1999.0,8.0,5.0,Historical Observations,1999.0,8.0,7.0,12.506,-86.702
263340,Raung,16156,Confirmed Eruption,,2.0,1999.0,7.0,30.0,Historical Observations,,,,-8.119,114.056
233020,"Fournaise, Piton de la",14377,Confirmed Eruption,"Dolomieu, E (2500-2100) &S flanks (1900 m)",1.0,1999.0,7.0,19.0,Historical Observations,1999.0,10.0,23.0,-21.244,55.708
372030,Katla,12679,Uncertain Eruption,"W, S, and E margins of caldera",0.0,1999.0,7.0,17.0,,1999.0,8.0,15.0,63.633,-19.083
263350,Ijen,16175,Confirmed Eruption,Kawah Ijen,1.0,1999.0,6.0,28.0,Historical Observations,1999.0,6.0,28.0,-8.058,114.242
273030,Mayon,16808,Confirmed Eruption,,3.0,1999.0,6.0,22.0,Historical Observations,2000.0,3.0,19.0,13.257,123.685
282030,Suwanosejima,16944,Confirmed Eruption,O-take,1.0,1999.0,6.0,15.0,Historical Observations,1999.0,6.0,30.0,29.638,129.714
242050,Monowai,14717,Confirmed Eruption,,0.0,1999.0,6.0,6.0,Hydrophonic,1999.0,6.0,11.0,-25.887,-177.188
264250,Iliwerung,16350,Confirmed Eruption,Hobal (submarine vent on SE flank),0.0,1999.0,5.0,22.0,Historical Observations,1999.0,9.0,16.0,-8.53,123.57
342090,Fuego,10732,Confirmed Eruption,,2.0,1999.0,5.0,21.0,Historical Observations,2000.0,12.0,9.0,14.473,-90.88
344040,Telica,10934,Confirmed Eruption,,2.0,1999.0,5.0,21.0,Historical Observations,2000.0,9.0,6.0,12.606,-86.84
256010,Tinakula,15205,Confirmed Eruption,,1.0,1999.0,5.0,16.0,Historical Observations,,,,-10.386,165.804
315020,Wrangell,20419,Uncertain Eruption,,1.0,1999.0,5.0,14.0,Historical Observations,1999.0,5.0,14.0,62.006,-144.017
263180,Slamet,15763,Confirmed Eruption,,1.0,1999.0,5.0,1.0,Historical Observations,1999.0,9.0,16.0,-7.242,109.208
344020,San Cristobal,10887,Confirmed Eruption,,2.0,1999.0,5.0,1.0,Historical Observations,2000.0,6.0,16.0,12.702,-87.004
261140,Marapi,15476,Confirmed Eruption,,2.0,1999.0,4.0,16.0,Historical Observations,1999.0,9.0,16.0,-0.38,100.474
377020,East Gakkel Ridge at 85°E,12976,Confirmed Eruption,East Gakkel Ridge,2.0,1999.0,4.0,5.0,Seismicity,1999.0,4.0,15.0,85.608,85.25
300270,Sheveluch,19588,Confirmed Eruption,,2.0,1999.0,4.0,3.0,Historical Observations,1999.0,4.0,12.0,56.653,161.36
264180,Lewotobi,16299,Confirmed Eruption,Lewotobi Lakilaki,2.0,1999.0,3.0,31.0,Historical Observations,1999.0,7.0,1.0,-8.542,122.775
224010,Cameroon,14134,Confirmed Eruption,South flank (2650 and 1500 m),2.0,1999.0,3.0,28.0,Historical Observations,1999.0,4.0,17.0,4.203,9.17
261170,Kerinci,15527,Confirmed Eruption,,2.0,1999.0,3.0,16.0,Historical Observations,1999.0,9.0,16.0,-1.697,101.264
267020,Karangetang,16539,Confirmed Eruption,,3.0,1999.0,3.0,16.0,Historical Observations,2003.0,10.0,28.0,2.781,125.407
264010,Batur,16206,Confirmed Eruption,,1.0,1999.0,3.0,15.0,Historical Observations,2000.0,6.0,16.0,-8.242,115.375
311360,Shishaldin,20097,Confirmed Eruption,,3.0,1999.0,3.0,13.0,Historical Observations,1999.0,5.0,27.0,54.756,-163.97
261030,Peuet Sague,15394,Confirmed Eruption,,1.0,1999.0,3.0,9.0,Historical Observations,1999.0,4.0,30.0,4.903,96.289
300250,Bezymianny,19375,Confirmed Eruption,,2.0,1999.0,2.0,25.0,Historical Observations,1999.0,2.0,25.0,55.972,160.595
255060,Kavachi,15176,Confirmed Eruption,,1.0,1999.0,2.0,16.0,Historical Observations,1999.0,5.0,16.0,-8.991,157.979
262000,Krakatau,15623,Confirmed Eruption,Anak Krakatau,2.0,1999.0,2.0,5.0,Historical Observations,1999.0,8.0,16.0,-6.102,105.423
300260,Klyuchevskoy,19476,Confirmed Eruption,,2.0,1999.0,2.0,5.0,Historical Observations,1999.0,7.0,12.0,56.056,160.642
257060,Epi,15330,Confirmed Eruption,,1.0,1999.0,2.0,1.0,Historical Observations,,,,-16.68,168.37
390090,Saunders,22333,Confirmed Eruption,,0.0,1999.0,1.0,19.0,Historical Observations,1999.0,1.0,19.0,-57.8,-26.483
243030,Unnamed,14729,Confirmed Eruption,,1.0,1999.0,1.0,8.0,Historical Observations,1999.0,1.0,14.0,-20.852,-175.55
282030,Suwanosejima,16943,Confirmed Eruption,O-take,1.0,1999.0,1.0,5.0,Historical Observations,1999.0,2.0,24.0,29.638,129.714
268030,Ibu,16579,Confirmed Eruption,,2.0,1998.0,12.0,18.0,Historical Observations,1999.0,9.0,16.0,1.488,127.63
373010,Grimsvotn,12841,Confirmed Eruption,South caldera wall,3.0,1998.0,12.0,18.0,Historical Observations,1998.0,12.0,28.0,64.416,-17.316
382050,Terceira,19963,Confirmed Eruption,Serreta Ridge (submarine vent W of Terceira),0.0,1998.0,11.0,25.0,Historical Observations,2000.0,3.0,16.0,38.73,-27.32
357040,Planchon-Peteroa,11946,Confirmed Eruption,,1.0,1998.0,11.0,18.0,Historical Observations,1998.0,11.0,21.0,-35.223,-70.568
357110,Llaima,12073,Confirmed Eruption,,2.0,1998.0,11.0,10.0,Historical Observations,,,,-38.692,-71.729
285070,Akan,18703,Confirmed Eruption,Me-Akan (Ponmachineshiri),1.0,1998.0,11.0,9.0,Historical Observations,1998.0,11.0,9.0,43.384,144.013
311360,Shishaldin,20096,Confirmed Eruption,,1.0,1998.0,11.0,4.0,Historical Observations,1998.0,11.0,4.0,54.756,-163.97
261170,Kerinci,15526,Confirmed Eruption,,2.0,1998.0,11.0,3.0,Historical Observations,,,,-1.697,101.264
284110,Kita-Ioto,18388,Uncertain Eruption,Funka-Asane,0.0,1998.0,10.0,27.0,,1998.0,10.0,27.0,25.424,141.284
284080,Sumisujima,18351,Uncertain Eruption,,0.0,1998.0,10.0,27.0,,1999.0,1.0,13.0,31.44,140.051
285020,Hokkaido-Komagatake,18581,Confirmed Eruption,1996 crater,2.0,1998.0,10.0,25.0,Historical Observations,1998.0,10.0,25.0,42.063,140.677
223020,Nyamuragira,14079,Confirmed Eruption,,2.0,1998.0,10.0,17.0,Historical Observations,1998.0,10.0,25.0,-1.408,29.2
284130,Fukutoku-Oka-no-Ba,18462,Uncertain Eruption,,0.0,1998.0,10.0,16.0,,1999.0,1.0,12.0,24.285,141.481
353060,"Azul, Cerro",11729,Confirmed Eruption,"N & W caldera floor, SE flank (630-680 m)",1.0,1998.0,9.0,15.0,Historical Observations,1998.0,10.0,21.0,-0.92,-91.408
344100,Masaya,11035,Confirmed Eruption,Santiago,1.0,1998.0,9.0,14.0,Historical Observations,1998.0,9.0,14.0,11.985,-86.165
241040,Whakaari/White Island,14493,Confirmed Eruption,NW corner of 1978/90 crater complex,2.0,1998.0,8.0,22.0,Historical Observations,1999.0,8.0,16.0,-37.52,177.18
312110,Chiginagak,20199,Confirmed Eruption,,1.0,1998.0,8.0,13.0,Historical Observations,1998.0,8.0,13.0,57.135,-156.99
352020,Guagua Pichincha,11496,Confirmed Eruption,West and SE of 1981 crater,3.0,1998.0,8.0,7.0,Historical Observations,2001.0,5.0,25.0,-0.171,-78.598
300260,Klyuchevskoy,19475,Confirmed Eruption,,2.0,1998.0,7.0,23.0,Historical Observations,1998.0,9.0,2.0,56.056,160.642
257050,Lopevi,15316,Confirmed Eruption,1963 crater (NW flank 1000 m),3.0,1998.0,7.0,16.0,Historical Observations,2000.0,4.0,25.0,-16.507,168.346
267020,Karangetang,16538,Confirmed Eruption,,1.0,1998.0,7.0,5.0,Historical Observations,,,,2.781,125.407
261170,Kerinci,15525,Confirmed Eruption,,2.0,1998.0,7.0,4.0,Historical Observations,1998.0,7.0,4.0,-1.697,101.264
264010,Batur,16205,Confirmed Eruption,,1.0,1998.0,7.0,4.0,Historical Observations,,,,-8.242,115.375
255060,Kavachi,15175,Uncertain Eruption,,0.0,1998.0,7.0,2.0,,,,,-8.991,157.979
300250,Bezymianny,19374,Confirmed Eruption,,0.0,1998.0,6.0,20.0,Historical Observations,1998.0,6.0,22.0,55.972,160.595
300270,Sheveluch,19587,Confirmed Eruption,,3.0,1998.0,5.0,30.0,Historical Observations,1998.0,9.0,3.0,56.653,161.36
284110,Kita-Ioto,18387,Uncertain Eruption,Funka-Asane,0.0,1998.0,5.0,21.0,,1998.0,5.0,21.0,25.424,141.284
311161,Korovin,19764,Confirmed Eruption,,3.0,1998.0,5.0,8.0,Historical Observations,1998.0,7.0,8.0,52.381,-174.166
282060,Kikai,16998,Confirmed Eruption,Iwo-dake,2.0,1998.0,4.0,25.0,Historical Observations,1999.0,8.0,16.0,30.793,130.305
261030,Peuet Sague,15393,Confirmed Eruption,,1.0,1998.0,4.0,19.0,Historical Observations,1998.0,4.0,26.0,4.903,96.289
357110,Llaima,12072,Confirmed Eruption,,2.0,1998.0,4.0,3.0,Historical Observations,1998.0,4.0,23.0,-38.692,-71.729
283090,Niigata-Yakeyama,17551,Confirmed Eruption,Upper east flank,1.0,1998.0,3.0,30.0,Historical Observations,,,,36.921,138.036
241040,Whakaari/White Island,14492,Confirmed Eruption,,1.0,1998.0,3.0,28.0,Historical Observations,1998.0,3.0,29.0,-37.52,177.18
233020,"Fournaise, Piton de la",14376,Confirmed Eruption,"N and WSW of Dolomieu, outer N flank",1.0,1998.0,3.0,9.0,Historical Observations,1998.0,9.0,20.0,-21.244,55.708
357120,Villarrica,12179,Confirmed Eruption,,1.0,1998.0,2.0,24.0,Historical Observations,2002.0,6.0,16.0,-39.42,-71.93
345020,Rincon de la Vieja,11106,Confirmed Eruption,,2.0,1998.0,2.0,15.0,Historical Observations,1998.0,9.0,16.0,10.83,-85.324
331021,Axial Seamount,20713,Confirmed Eruption,South end of Axial caldera,0.0,1998.0,1.0,25.0,Historical Observations,1998.0,2.0,5.0,45.95,-130.0
343100,San Miguel,10865,Confirmed Eruption,,1.0,1997.0,12.0,31.0,Historical Observations,,,,13.434,-88.269
242050,Monowai,14716,Confirmed Eruption,,0.0,1997.0,12.0,15.0,Hydrophonic,1998.0,2.0,4.0,-25.887,-177.188
300250,Bezymianny,19373,Confirmed Eruption,,3.0,1997.0,12.0,5.0,Historical Observations,1997.0,12.0,6.0,55.972,160.595
341040,Colima,10475,Confirmed Eruption,1994 crater,3.0,1997.0,11.0,22.0,Historical Observations,2011.0,6.0,21.0,19.514,-103.62
284080,Sumisujima,18350,Uncertain Eruption,,0.0,1997.0,11.0,21.0,,1997.0,11.0,21.0,31.44,140.051
284130,Fukutoku-Oka-no-Ba,18461,Uncertain Eruption,,0.0,1997.0,11.0,18.0,,1998.0,5.0,21.0,24.285,141.481
283090,Niigata-Yakeyama,17550,Confirmed Eruption,Upper east flank,1.0,1997.0,10.0,29.0,Historical Observations,1997.0,12.0,10.0,36.921,138.036
241100,Ruapehu,14667,Confirmed Eruption,,1.0,1997.0,10.0,9.0,Historical Observations,1997.0,10.0,18.0,-39.28,175.57
300260,Klyuchevskoy,19474,Confirmed Eruption,,1.0,1997.0,9.0,7.0,Historical Observations,1997.0,9.0,26.0,56.056,160.642
290390,Alaid,18892,Uncertain Eruption,,,1997.0,8.0,23.0,,1997.0,8.0,23.0,50.861,155.565
283260,Akita-Yakeyama,18090,Confirmed Eruption,Kare-numa,1.0,1997.0,8.0,16.0,Historical Observations,1997.0,8.0,16.0,39.964,140.757
373030,Bardarbunga,12891,Uncertain Eruption,Loki-Fögrufjöll (East Loki cauldron),0.0,1997.0,8.0,16.0,,,,,64.633,-17.516
360101,"Watt, Morne",12374,Confirmed Eruption,NE of Watt Mtn (Valley of Desolation),1.0,1997.0,7.0,15.0,Historical Observations,1997.0,7.0,15.0,15.307,-61.305
282060,Kikai,16997,Confirmed Eruption,Iwo-dake,1.0,1997.0,7.0,2.0,Historical Observations,,,,30.793,130.305
264050,Sangeang Api,16252,Confirmed Eruption,,2.0,1997.0,7.0,2.0,Historical Observations,1999.0,7.0,2.0,-8.2,119.07
382070,Don Joao de Castro Bank,13000,Uncertain Eruption,NW of Don Joao de Castro Bank,0.0,1997.0,6.0,27.0,,1997.0,7.0,16.0,38.23,-26.63
344100,Masaya,11034,Confirmed Eruption,Santiago,1.0,1997.0,6.0,3.0,Historical Observations,1997.0,11.0,17.0,11.985,-86.165
311360,Shishaldin,20095,Confirmed Eruption,,1.0,1997.0,6.0,2.0,Historical Observations,1997.0,6.0,2.0,54.756,-163.97
344020,San Cristobal,10886,Confirmed Eruption,,1.0,1997.0,5.0,19.0,Historical Observations,1997.0,7.0,7.0,12.702,-87.004
283260,Akita-Yakeyama,18089,Confirmed Eruption,NE flank (Sumikawa-Onsen),1.0,1997.0,5.0,11.0,Historical Observations,1997.0,5.0,11.0,39.964,140.757
300250,Bezymianny,19372,Confirmed Eruption,,3.0,1997.0,5.0,8.0,Historical Observations,1997.0,5.0,16.0,55.972,160.595
311240,Cleveland,19815,Confirmed Eruption,,2.0,1997.0,5.0,5.0,Historical Observations,1997.0,5.0,5.0,52.825,-169.944
242050,Monowai,14715,Confirmed Eruption,,0.0,1997.0,4.0,18.0,Hydrophonic,1997.0,4.0,21.0,-25.887,-177.188
263340,Raung,16155,Confirmed Eruption,,2.0,1997.0,4.0,16.0,Historical Observations,,,,-8.119,114.056
262000,Krakatau,15622,Confirmed Eruption,Anak Krakatau,2.0,1997.0,3.0,16.0,Historical Observations,1997.0,5.0,16.0,-6.102,105.423
352020,Guagua Pichincha,11495,Confirmed Eruption,1981 crater,1.0,1997.0,3.0,16.0,Historical Observations,1997.0,10.0,18.0,-0.171,-78.598
357110,Llaima,12071,Confirmed Eruption,,1.0,1997.0,3.0,16.0,Historical Observations,1997.0,10.0,16.0,-38.692,-71.729
284110,Kita-Ioto,18386,Uncertain Eruption,Funka-Asane,0.0,1997.0,3.0,10.0,,1997.0,3.0,10.0,25.424,141.284
300270,Sheveluch,19586,Confirmed Eruption,,2.0,1997.0,3.0,8.0,Historical Observations,1997.0,4.0,4.0,56.653,161.36
311190,Amukta,19790,Confirmed Eruption,,1.0,1997.0,3.0,3.0,Historical Observations,,,,52.5,-171.252
311290,Okmok,19851,Confirmed Eruption,SW part of caldera (Cone A),3.0,1997.0,2.0,11.0,Historical Observations,1997.0,5.0,19.0,53.43,-168.13
255060,Kavachi,15174,Confirmed Eruption,,1.0,1997.0,1.0,16.0,Historical Observations,1997.0,1.0,17.0,-8.991,157.979
263200,Dieng Volcanic Complex,15790,Confirmed Eruption,Near Padangsari crater,1.0,1996.0,12.0,31.0,Historical Observations,1996.0,12.0,31.0,-7.2,109.879
282030,Suwanosejima,16942,Confirmed Eruption,O-take,1.0,1996.0,12.0,26.0,Historical Observations,1997.0,4.0,17.0,29.638,129.714
234011,McDonald Islands,14396,Confirmed Eruption,Northern part of McDonald Island,1.0,1996.0,12.0,16.0,Historical Observations,1997.0,2.0,10.0,-53.03,72.6
344100,Masaya,11033,Confirmed Eruption,Santiago,1.0,1996.0,12.0,5.0,Historical Observations,1996.0,12.0,5.0,11.985,-86.165
290390,Alaid,18891,Confirmed Eruption,,2.0,1996.0,12.0,3.0,Historical Observations,,,,50.861,155.565
223020,Nyamuragira,14078,Confirmed Eruption,,3.0,1996.0,12.0,1.0,Historical Observations,1996.0,12.0,5.0,-1.408,29.2
285070,Akan,18702,Confirmed Eruption,Me-Akan (Ponmachineshiri crater no. 4),1.0,1996.0,11.0,21.0,Historical Observations,1996.0,11.0,21.0,43.384,144.013
300260,Klyuchevskoy,19473,Confirmed Eruption,,2.0,1996.0,11.0,14.0,Historical Observations,1997.0,3.0,20.0,56.056,160.642
355100,Lascar,11872,Confirmed Eruption,,2.0,1996.0,10.0,18.0,Historical Observations,1996.0,10.0,18.0,-23.37,-67.73
267020,Karangetang,16537,Confirmed Eruption,,1.0,1996.0,10.0,1.0,Historical Observations,1997.0,6.0,16.0,2.781,125.407
373010,Grimsvotn,12840,Confirmed Eruption,Gjálp (fissure N of caldera rim),3.0,1996.0,9.0,30.0,Historical Observations,1996.0,11.0,6.0,64.416,-17.316
311070,Gareloi,19689,Uncertain Eruption,,1.0,1996.0,9.0,27.0,,,,,51.79,-178.794
242050,Monowai,14714,Confirmed Eruption,,0.0,1996.0,9.0,20.0,Hydrophonic,1996.0,9.0,22.0,-25.887,-177.188
311190,Amukta,19789,Confirmed Eruption,,1.0,1996.0,9.0,17.0,Historical Observations,1996.0,9.0,18.0,52.5,-171.252
357120,Villarrica,12178,Confirmed Eruption,,1.0,1996.0,9.0,14.0,Historical Observations,1997.0,8.0,16.0,-39.42,-71.93
312030,Pavlof,20151,Confirmed Eruption,,2.0,1996.0,9.0,11.0,Historical Observations,1997.0,1.0,3.0,55.417,-161.894
283170,Adatarayama,17913,Confirmed Eruption,Numanotaira,1.0,1996.0,9.0,1.0,Historical Observations,1996.0,9.0,1.0,37.647,140.281
390081,Montagu Island,13202,Uncertain Eruption,,1.0,1996.0,9.0,1.0,,,,,-58.445,-26.374
373030,Bardarbunga,12890,Uncertain Eruption,Loki-Fögrufjöll (West Loki cauldron),0.0,1996.0,8.0,16.0,,,,,64.633,-17.516
261170,Kerinci,15522,Confirmed Eruption,,1.0,1996.0,8.0,16.0,Historical Observations,1996.0,10.0,16.0,-1.697,101.264
272020,Kanlaon,16746,Confirmed Eruption,,2.0,1996.0,8.0,10.0,Historical Observations,1996.0,8.0,10.0,10.412,123.132
300250,Bezymianny,19371,Confirmed Eruption,,0.0,1996.0,7.0,23.0,Historical Observations,1996.0,9.0,1.0,55.972,160.595
262000,Krakatau,15619,Confirmed Eruption,Anak Krakatau,2.0,1996.0,7.0,16.0,Historical Observations,1996.0,10.0,16.0,-6.102,105.423
268060,Gamalama,16674,Confirmed Eruption,,2.0,1996.0,7.0,2.0,Historical Observations,,,,0.8,127.33
334070,Galapagos Rift,10348,Confirmed Eruption,,0.0,1996.0,7.0,2.0,Historical Observations,,,,0.792,-86.15
284170,Pagan,18521,Confirmed Eruption,North Pagan,1.0,1996.0,7.0,2.0,Historical Observations,,,,18.13,145.8
311160,Atka,19763,Discredited Eruption,,,1996.0,6.0,29.0,,,,,52.331,-174.139
267010,Ruang,16492,Uncertain Eruption,,,1996.0,6.0,27.0,,,,,2.3,125.37
241100,Ruapehu,14666,Confirmed Eruption,,3.0,1996.0,6.0,16.0,Historical Observations,1996.0,9.0,1.0,-39.28,175.57
257040,Ambrym,15295,Confirmed Eruption,"Benbow, Marum, Niri Mbelesu, Mbwelesu",1.0,1996.0,6.0,16.0,Historical Observations,2005.0,8.0,16.0,-16.25,168.12
311110,Kanaga,19723,Uncertain Eruption,,1.0,1996.0,6.0,11.0,,,,,51.923,-177.168
261120,Sorikmarapi,15415,Uncertain Eruption,,,1996.0,5.0,5.0,,,,,0.686,99.539
345040,Poas,11188,Confirmed Eruption,,1.0,1996.0,4.0,8.0,Historical Observations,1996.0,4.0,8.0,10.2,-84.233
241100,Ruapehu,14665,Uncertain Eruption,,0.0,1996.0,3.0,21.0,,,,,-39.28,175.57
341090,Popocatepetl,10551,Confirmed Eruption,,3.0,1996.0,3.0,5.0,Historical Observations,2003.0,11.0,22.0,19.023,-98.622
285020,Hokkaido-Komagatake,18580,Confirmed Eruption,1929 crater and summit crater fissure,1.0,1996.0,3.0,5.0,Historical Observations,1996.0,3.0,12.0,42.063,140.677
331031,North Gorda Ridge Segment,20722,Confirmed Eruption,Near center of North Gorda Ridge segment,0.0,1996.0,2.0,28.0,Historical Observations,1996.0,3.0,15.0,42.67,-126.78
332000,Loihi,20732,Confirmed Eruption,,0.0,1996.0,2.0,25.0,Historical Observations,1996.0,8.0,9.0,18.92,-155.27
258001,Eastern Gemini Seamount,15356,Confirmed Eruption,,1.0,1996.0,2.0,18.0,Historical Observations,1996.0,2.0,22.0,-20.98,170.28
282100,Unzendake,17182,Confirmed Eruption,Fugen-dake,2.0,1996.0,2.0,10.0,Historical Observations,1996.0,5.0,1.0,32.761,130.299
284080,Sumisujima,18349,Uncertain Eruption,,0.0,1996.0,1.0,22.0,,1996.0,1.0,22.0,31.44,140.051
357120,Villarrica,12174,Confirmed Eruption,,1.0,1996.0,1.0,16.0,Historical Observations,,,,-39.42,-71.93
284131,Minami-Hiyoshi,18429,Uncertain Eruption,,0.0,1996.0,1.0,11.0,,1996.0,1.0,12.0,23.5,141.935
